TITLE = "Post Processing Tecplot"
VARIABLES = "X","Y","T"
0.130000,0.330000,-0.000031
0.150000,0.330000,-0.000062
0.170000,0.330000,-0.000115
0.190000,0.330000,-0.000207
0.210000,0.330000,-0.000356
0.230000,0.330000,-0.000586
0.250000,0.330000,-0.000922
0.270000,0.330000,-0.001387
0.290000,0.330000,-0.001992
0.310000,0.330000,-0.002729
0.330000,0.330000,-0.003558
0.350000,0.330000,-0.004406
0.370000,0.330000,-0.005164
0.390000,0.330000,-0.005701
0.410000,0.330000,-0.005886
0.430000,0.330000,-0.005610
0.450000,0.330000,-0.004821
0.470000,0.330000,-0.003542
0.490000,0.330000,-0.001876
0.510000,0.330000,0.000003
0.530000,0.330000,0.001882
0.550000,0.330000,0.003547
0.570000,0.330000,0.004825
0.590000,0.330000,0.005610
0.610000,0.330000,0.005882
0.630000,0.330000,0.005694
0.650000,0.330000,0.005154
0.670000,0.330000,0.004396
0.690000,0.330000,0.003550
0.710000,0.330000,0.002724
0.730000,0.330000,0.001991
0.750000,0.330000,0.001389
0.770000,0.330000,0.000926
0.790000,0.330000,0.000590
0.810000,0.330000,0.000360
0.830000,0.330000,0.000211
0.850000,0.330000,0.000118
0.870000,0.330000,0.000063
0.890000,0.330000,0.000033
0.910000,0.330000,0.000016
0.930000,0.330000,0.000008
0.950000,0.330000,0.000004
0.970000,0.330000,0.000002
0.990000,0.330000,0.000001
1.010000,0.330000,-0.000001
-0.010000,0.350000,0.000000
0.010000,0.350000,-0.000000
0.030000,0.350000,-0.000001
0.050000,0.350000,-0.000002
0.070000,0.350000,-0.000004
0.090000,0.350000,-0.000010
0.110000,0.350000,-0.000021
0.130000,0.350000,-0.000043
0.150000,0.350000,-0.000084
0.170000,0.350000,-0.000157
0.190000,0.350000,-0.000283
0.210000,0.350000,-0.000486
0.230000,0.350000,-0.000800
0.250000,0.350000,-0.001259
0.270000,0.350000,-0.001894
0.290000,0.350000,-0.002721
0.310000,0.350000,-0.003727
0.330000,0.350000,-0.004859
0.350000,0.350000,-0.006016
0.370000,0.350000,-0.007051
0.390000,0.350000,-0.007785
0.410000,0.350000,-0.008037
0.430000,0.350000,-0.007661
0.450000,0.350000,-0.006586
0.470000,0.350000,-0.004840
0.490000,0.350000,-0.002566
0.510000,0.350000,0.000000
0.530000,0.350000,0.002567
0.550000,0.350000,0.004843
0.570000,0.350000,0.006589
0.590000,0.350000,0.007663
0.610000,0.350000,0.008035
0.630000,0.350000,0.007778
0.650000,0.350000,0.007041
0.670000,0.350000,0.006005
0.690000,0.350000,0.004850
0.710000,0.350000,0.003721
0.730000,0.350000,0.002720
0.750000,0.350000,0.001897
0.770000,0.350000,0.001264
0.790000,0.350000,0.000806
0.810000,0.350000,0.000492
0.830000,0.350000,0.000288
0.850000,0.350000,0.000161
0.870000,0.350000,0.000087
0.890000,0.350000,0.000045
0.910000,0.350000,0.000022
0.930000,0.350000,0.000011
0.950000,0.350000,0.000005
0.970000,0.350000,0.000002
0.990000,0.350000,0.000001
1.010000,0.350000,-0.000001
-0.010000,0.370000,0.000000
0.010000,0.370000,-0.000000
0.030000,0.370000,-0.000001
0.050000,0.370000,-0.000003
0.070000,0.370000,-0.000006
0.090000,0.370000,-0.000013
0.110000,0.370000,-0.000028
0.130000,0.370000,-0.000056
0.150000,0.370000,-0.000110
0.170000,0.370000,-0.000207
0.190000,0.370000,-0.000371
0.210000,0.370000,-0.000638
0.230000,0.370000,-0.001051
0.250000,0.370000,-0.001654
0.270000,0.370000,-0.002488
0.290000,0.370000,-0.003574
0.310000,0.370000,-0.004895
0.330000,0.370000,-0.006381
0.350000,0.370000,-0.007901
0.370000,0.370000,-0.009260
0.390000,0.370000,-0.010225
0.410000,0.370000,-0.010556
0.430000,0.370000,-0.010064
0.450000,0.370000,-0.008652
0.470000,0.370000,-0.006360
0.490000,0.370000,-0.003374
0.510000,0.370000,-0.000004
0.530000,0.370000,0.003368
0.550000,0.370000,0.006359
0.570000,0.370000,0.008654
0.590000,0.370000,0.010067
0.610000,0.370000,0.010556
0.630000,0.370000,0.010220
0.650000,0.370000,0.009251
0.670000,0.370000,0.007890
0.690000,0.370000,0.006372
0.710000,0.370000,0.004889
0.730000,0.370000,0.003573
0.750000,0.370000,0.002492
0.770000,0.370000,0.001661
0.790000,0.370000,0.001059
0.810000,0.370000,0.000646
0.830000,0.370000,0.000378
0.850000,0.370000,0.000212
0.870000,0.370000,0.000114
0.890000,0.370000,0.000059
0.910000,0.370000,0.000029
0.930000,0.370000,0.000014
0.950000,0.370000,0.000006
0.970000,0.370000,0.000003
0.990000,0.370000,0.000001
1.010000,0.370000,-0.000001
-0.010000,0.390000,0.000000
0.010000,0.390000,-0.000000
0.030000,0.390000,-0.000001
0.050000,0.390000,-0.000003
0.070000,0.390000,-0.000007
0.090000,0.390000,-0.000016
0.110000,0.390000,-0.000035
0.130000,0.390000,-0.000071
0.150000,0.390000,-0.000139
0.170000,0.390000,-0.000261
0.190000,0.390000,-0.000469
0.210000,0.390000,-0.000807
0.230000,0.390000,-0.001327
0.250000,0.390000,-0.002089
0.270000,0.390000,-0.003143
0.290000,0.390000,-0.004515
0.310000,0.390000,-0.006184
0.330000,0.390000,-0.008062
0.350000,0.390000,-0.009982
0.370000,0.390000,-0.011699
0.390000,0.390000,-0.012917
0.410000,0.390000,-0.013337
0.430000,0.390000,-0.012715
0.450000,0.390000,-0.010932
0.470000,0.390000,-0.008038
0.490000,0.390000,-0.004266
0.510000,0.390000,-0.000008
0.530000,0.390000,0.004253
0.550000,0.390000,0.008032
0.570000,0.390000,0.010933
0.590000,0.390000,0.012719
0.610000,0.390000,0.013339
0.630000,0.390000,0.012913
0.650000,0.390000,0.011689
0.670000,0.390000,0.009969
0.690000,0.390000,0.008051
0.710000,0.390000,0.006178
0.730000,0.390000,0.004515
0.750000,0.390000,0.003149
0.770000,0.390000,0.002098
0.790000,0.390000,0.001338
0.810000,0.390000,0.000816
0.830000,0.390000,0.000477
0.850000,0.390000,0.000268
0.870000,0.390000,0.000144
0.890000,0.390000,0.000074
0.910000,0.390000,0.000037
0.930000,0.390000,0.000017
0.950000,0.390000,0.000008
0.970000,0.390000,0.000004
0.990000,0.390000,0.000001
1.010000,0.390000,-0.000001
-0.010000,0.410000,0.000000
0.010000,0.410000,-0.000000
0.030000,0.410000,-0.000002
0.050000,0.410000,-0.000004
0.070000,0.410000,-0.000009
0.090000,0.410000,-0.000020
0.110000,0.410000,-0.000043
0.130000,0.410000,-0.000087
0.150000,0.410000,-0.000169
0.170000,0.410000,-0.000318
0.190000,0.410000,-0.000570
0.210000,0.410000,-0.000980
0.230000,0.410000,-0.001613
0.250000,0.410000,-0.002539
0.270000,0.410000,-0.003820
0.290000,0.410000,-0.005486
0.310000,0.410000,-0.007514
0.330000,0.410000,-0.009797
0.350000,0.410000,-0.012130
0.370000,0.410000,-0.014216
0.390000,0.410000,-0.015697
0.410000,0.410000,-0.016206
0.430000,0.410000,-0.015451
0.450000,0.410000,-0.013284
0.470000,0.410000,-0.009767
0.490000,0.410000,-0.005183
0.510000,0.410000,-0.000009
0.530000,0.410000,0.005169
0.550000,0.410000,0.009761
0.570000,0.410000,0.013286
0.590000,0.410000,0.015456
0.610000,0.410000,0.016208
0.630000,0.410000,0.015692
0.650000,0.410000,0.014204
0.670000,0.410000,0.012114
0.690000,0.410000,0.009783
0.710000,0.410000,0.007507
0.730000,0.410000,0.005486
0.750000,0.410000,0.003826
0.770000,0.410000,0.002550
0.790000,0.410000,0.001625
0.810000,0.410000,0.000992
0.830000,0.410000,0.000580
0.850000,0.410000,0.000325
0.870000,0.410000,0.000175
0.890000,0.410000,0.000090
0.910000,0.410000,0.000045
0.930000,0.410000,0.000021
0.950000,0.410000,0.000010
0.970000,0.410000,0.000004
0.990000,0.410000,0.000002
1.010000,0.410000,-0.000002
-0.010000,0.430000,0.000000
0.010000,0.430000,-0.000000
0.030000,0.430000,-0.000002
0.050000,0.430000,-0.000005
0.070000,0.430000,-0.000011
0.090000,0.430000,-0.000023
0.110000,0.430000,-0.000050
0.130000,0.430000,-0.000101
0.150000,0.430000,-0.000198
0.170000,0.430000,-0.000371
0.190000,0.430000,-0.000666
0.210000,0.430000,-0.001145
0.230000,0.430000,-0.001885
0.250000,0.430000,-0.002967
0.270000,0.430000,-0.004464
0.290000,0.430000,-0.006412
0.310000,0.430000,-0.008783
0.330000,0.430000,-0.011451
0.350000,0.430000,-0.014178
0.370000,0.430000,-0.016618
0.390000,0.430000,-0.018348
0.410000,0.430000,-0.018943
0.430000,0.430000,-0.018058
0.450000,0.430000,-0.015524
0.470000,0.430000,-0.011411
0.490000,0.430000,-0.006052
0.510000,0.430000,-0.000004
0.530000,0.430000,0.006047
0.550000,0.430000,0.011412
0.570000,0.430000,0.015530
0.590000,0.430000,0.018063
0.610000,0.430000,0.018941
0.630000,0.430000,0.018336
0.650000,0.430000,0.016598
0.670000,0.430000,0.014156
0.690000,0.430000,0.011432
0.710000,0.430000,0.008772
0.730000,0.430000,0.006411
0.750000,0.430000,0.004471
0.770000,0.430000,0.002980
0.790000,0.430000,0.001900
0.810000,0.430000,0.001159
0.830000,0.430000,0.000678
0.850000,0.430000,0.000380
0.870000,0.430000,0.000204
0.890000,0.430000,0.000105
0.910000,0.430000,0.000052
0.930000,0.430000,0.000025
0.950000,0.430000,0.000011
0.970000,0.430000,0.000005
0.990000,0.430000,0.000002
1.010000,0.430000,-0.000002
-0.010000,0.450000,0.000000
0.010000,0.450000,-0.000000
0.030000,0.450000,-0.000002
0.050000,0.450000,-0.000005
0.070000,0.450000,-0.000012
0.090000,0.450000,-0.000026
0.110000,0.450000,-0.000056
0.130000,0.450000,-0.000114
0.150000,0.450000,-0.000223
0.170000,0.450000,-0.000417
0.190000,0.450000,-0.000749
0.210000,0.450000,-0.001288
0.230000,0.450000,-0.002119
0.250000,0.450000,-0.003336
0.270000,0.450000,-0.005018
0.290000,0.450000,-0.007209
0.310000,0.450000,-0.009874
0.330000,0.450000,-0.012875
0.350000,0.450000,-0.015942
0.370000,0.450000,-0.018685
0.390000,0.450000,-0.020630
0.410000,0.450000,-0.021298
0.430000,0.450000,-0.020300
0.450000,0.450000,-0.017447
0.470000,0.450000,-0.012818
0.490000,0.450000,-0.006790
0.510000,0.450000,0.000010
0.530000,0.450000,0.006810
0.550000,0.450000,0.012836
0.570000,0.450000,0.017459
0.590000,0.450000,0.020302
0.610000,0.450000,0.021286
0.630000,0.450000,0.020604
0.650000,0.450000,0.018650
0.670000,0.450000,0.015907
0.690000,0.450000,0.012847
0.710000,0.450000,0.009858
0.730000,0.450000,0.007205
0.750000,0.450000,0.005025
0.770000,0.450000,0.003349
0.790000,0.450000,0.002135
0.810000,0.450000,0.001303
0.830000,0.450000,0.000762
0.850000,0.450000,0.000427
0.870000,0.450000,0.000230
0.890000,0.450000,0.000119
0.910000,0.450000,0.000059
0.930000,0.450000,0.000028
0.950000,0.450000,0.000013
0.970000,0.450000,0.000006
0.990000,0.450000,0.000002
1.010000,0.450000,-0.000002
-0.010000,0.470000,0.000000
0.010000,0.470000,-0.000000
0.030000,0.470000,-0.000002
0.050000,0.470000,-0.000006
0.070000,0.470000,-0.000013
0.090000,0.470000,-0.000028
0.110000,0.470000,-0.000060
0.130000,0.470000,-0.000123
0.150000,0.470000,-0.000241
0.170000,0.470000,-0.000451
0.190000,0.470000,-0.000810
0.210000,0.470000,-0.001392
0.230000,0.470000,-0.002291
0.250000,0.470000,-0.003606
0.270000,0.470000,-0.005426
0.290000,0.470000,-0.007795
0.310000,0.470000,-0.010678
0.330000,0.470000,-0.013923
0.350000,0.470000,-0.017241
0.370000,0.470000,-0.020209
0.390000,0.470000,-0.022313
0.410000,0.470000,-0.023032
0.430000,0.470000,-0.021949
0.450000,0.470000,-0.018857
0.470000,0.470000,-0.013845
0.490000,0.470000,-0.007322
0.510000,0.470000,0.000033
0.530000,0.470000,0.007382
0.550000,0.470000,0.013890
0.570000,0.470000,0.018880
0.590000,0.470000,0.021946
0.610000,0.470000,0.023004
0.630000,0.470000,0.022265
0.650000,0.470000,0.020153
0.670000,0.470000,0.017189
0.690000,0.470000,0.013883
0.710000,0.470000,0.010654
0.730000,0.470000,0.007788
0.750000,0.470000,0.005432
0.770000,0.470000,0.003620
0.790000,0.470000,0.002308
0.810000,0.470000,0.001409
0.830000,0.470000,0.000824
0.850000,0.470000,0.000462
0.870000,0.470000,0.000248
0.890000,0.470000,0.000128
0.910000,0.470000,0.000063
0.930000,0.470000,0.000030
0.950000,0.470000,0.000014
0.970000,0.470000,0.000006
0.990000,0.470000,0.000002
1.010000,0.470000,-0.000002
-0.010000,0.490000,0.000000
0.010000,0.490000,-0.000000
0.030000,0.490000,-0.000002
0.050000,0.490000,-0.000006
0.070000,0.490000,-0.000013
0.090000,0.490000,-0.000030
0.110000,0.490000,-0.000063
0.130000,0.490000,-0.000128
0.150000,0.490000,-0.000250
0.170000,0.490000,-0.000469
0.190000,0.490000,-0.000842
0.210000,0.490000,-0.001447
0.230000,0.490000,-0.002382
0.250000,0.490000,-0.003750
0.270000,0.490000,-0.005643
0.290000,0.490000,-0.008107
0.310000,0.490000,-0.011106
0.330000,0.490000,-0.014483
0.350000,0.490000,-0.017936
0.370000,0.490000,-0.021023
0.390000,0.490000,-0.023211
0.410000,0.490000,-0.023957
0.430000,0.490000,-0.022825
0.450000,0.490000,-0.019601
0.470000,0.490000,-0.014379
0.490000,0.490000,-0.007589
0.510000,0.490000,0.000061
0.530000,0.490000,0.007699
0.550000,0.490000,0.014459
0.570000,0.490000,0.019637
0.590000,0.490000,0.022816
0.610000,0.490000,0.023909
0.630000,0.490000,0.023138
0.650000,0.490000,0.020942
0.670000,0.490000,0.017862
0.690000,0.490000,0.014428
0.710000,0.490000,0.011073
0.730000,0.490000,0.008095
0.750000,0.490000,0.005646
0.770000,0.490000,0.003763
0.790000,0.490000,0.002399
0.810000,0.490000,0.001465
0.830000,0.490000,0.000857
0.850000,0.490000,0.000480
0.870000,0.490000,0.000258
0.890000,0.490000,0.000133
0.910000,0.490000,0.000066
0.930000,0.490000,0.000031
0.950000,0.490000,0.000014
0.970000,0.490000,0.000006
0.990000,0.490000,0.000002
1.010000,0.490000,-0.000002
-0.010000,0.510000,0.000000
0.010000,0.510000,-0.000000
0.030000,0.510000,-0.000002
0.050000,0.510000,-0.000006
0.070000,0.510000,-0.000013
0.090000,0.510000,-0.000030
0.110000,0.510000,-0.000063
0.130000,0.510000,-0.000128
0.150000,0.510000,-0.000250
0.170000,0.510000,-0.000469
0.190000,0.510000,-0.000842
0.210000,0.510000,-0.001447
0.230000,0.510000,-0.002382
0.250000,0.510000,-0.003751
0.270000,0.510000,-0.005644
0.290000,0.510000,-0.008109
0.310000,0.510000,-0.011110
0.330000,0.510000,-0.014490
0.350000,0.510000,-0.017945
0.370000,0.510000,-0.021035
0.390000,0.510000,-0.023224
0.410000,0.510000,-0.023967
0.430000,0.510000,-0.022828
0.450000,0.510000,-0.019594
0.470000,0.510000,-0.014362
0.490000,0.510000,-0.007563
0.510000,0.510000,0.000090
0.530000,0.510000,0.007725
0.550000,0.510000,0.014477
0.570000,0.510000,0.019644
0.590000,0.510000,0.022812
0.610000,0.510000,0.023899
0.630000,0.510000,0.023125
0.650000,0.510000,0.020930
0.670000,0.510000,0.017852
0.690000,0.510000,0.014421
0.710000,0.510000,0.011069
0.730000,0.510000,0.008092
0.750000,0.510000,0.005645
0.770000,0.510000,0.003763
0.790000,0.510000,0.002399
0.810000,0.510000,0.001465
0.830000,0.510000,0.000856
0.850000,0.510000,0.000480
0.870000,0.510000,0.000258
0.890000,0.510000,0.000133
0.910000,0.510000,0.000066
0.930000,0.510000,0.000031
0.950000,0.510000,0.000014
0.970000,0.510000,0.000006
0.990000,0.510000,0.000002
1.010000,0.510000,-0.000002
-0.010000,0.530000,0.000000
0.010000,0.530000,-0.000000
0.030000,0.530000,-0.000002
0.050000,0.530000,-0.000006
0.070000,0.530000,-0.000013
0.090000,0.530000,-0.000028
0.110000,0.530000,-0.000060
0.130000,0.530000,-0.000123
0.150000,0.530000,-0.000241
0.170000,0.530000,-0.000451
0.190000,0.530000,-0.000810
0.210000,0.530000,-0.001392
0.230000,0.530000,-0.002291
0.250000,0.530000,-0.003608
0.270000,0.530000,-0.005429
0.290000,0.530000,-0.007801
0.310000,0.530000,-0.010689
0.330000,0.530000,-0.013942
0.350000,0.530000,-0.017268
0.370000,0.530000,-0.020242
0.390000,0.530000,-0.022347
0.410000,0.530000,-0.023060
0.430000,0.530000,-0.021959
0.450000,0.530000,-0.018840
0.470000,0.530000,-0.013798
0.490000,0.530000,-0.007251
0.510000,0.530000,0.000112
0.530000,0.530000,0.007453
0.550000,0.530000,0.013939
0.570000,0.530000,0.018899
0.590000,0.530000,0.021937
0.610000,0.530000,0.022976
0.630000,0.530000,0.022229
0.650000,0.530000,0.020118
0.670000,0.530000,0.017160
0.690000,0.530000,0.013863
0.710000,0.530000,0.010641
0.730000,0.530000,0.007780
0.750000,0.530000,0.005428
0.770000,0.530000,0.003618
0.790000,0.530000,0.002307
0.810000,0.530000,0.001408
0.830000,0.530000,0.000824
0.850000,0.530000,0.000462
0.870000,0.530000,0.000248
0.890000,0.530000,0.000128
0.910000,0.530000,0.000063
0.930000,0.530000,0.000030
0.950000,0.530000,0.000014
0.970000,0.530000,0.000006
0.990000,0.530000,0.000002
1.010000,0.530000,-0.000002
-0.010000,0.550000,0.000000
0.010000,0.550000,-0.000000
0.030000,0.550000,-0.000002
0.050000,0.550000,-0.000005
0.070000,0.550000,-0.000012
0.090000,0.550000,-0.000026
0.110000,0.550000,-0.000056
0.130000,0.550000,-0.000114
0.150000,0.550000,-0.000223
0.170000,0.550000,-0.000417
0.190000,0.550000,-0.000749
0.210000,0.550000,-0.001288
0.230000,0.550000,-0.002120
0.250000,0.550000,-0.003338
0.270000,0.550000,-0.005023
0.290000,0.550000,-0.007218
0.310000,0.550000,-0.009890
0.330000,0.550000,-0.012901
0.350000,0.550000,-0.015979
0.370000,0.550000,-0.018732
0.390000,0.550000,-0.020680
0.410000,0.550000,-0.021337
0.430000,0.550000,-0.020314
0.450000,0.550000,-0.017422
0.470000,0.550000,-0.012751
0.490000,0.550000,-0.006689
0.510000,0.550000,0.000124
0.530000,0.550000,0.006912
0.550000,0.550000,0.012906
0.570000,0.550000,0.017486
0.590000,0.550000,0.020290
0.610000,0.550000,0.021246
0.630000,0.550000,0.020553
0.650000,0.550000,0.018601
0.670000,0.550000,0.015866
0.690000,0.550000,0.012818
0.710000,0.550000,0.009840
0.730000,0.550000,0.007195
0.750000,0.550000,0.005020
0.770000,0.550000,0.003347
0.790000,0.550000,0.002134
0.810000,0.550000,0.001303
0.830000,0.550000,0.000762
0.850000,0.550000,0.000427
0.870000,0.550000,0.000230
0.890000,0.550000,0.000119
0.910000,0.550000,0.000059
0.930000,0.550000,0.000028
0.950000,0.550000,0.000013
0.970000,0.550000,0.000006
0.990000,0.550000,0.000002
1.010000,0.550000,-0.000002
-0.010000,0.570000,0.000000
0.010000,0.570000,-0.000000
0.030000,0.570000,-0.000002
0.050000,0.570000,-0.000005
0.070000,0.570000,-0.000011
0.090000,0.570000,-0.000023
0.110000,0.570000,-0.000050
0.130000,0.570000,-0.000101
0.150000,0.570000,-0.000198
0.170000,0.570000,-0.000371
0.190000,0.570000,-0.000666
0.210000,0.570000,-0.001146
0.230000,0.570000,-0.001886
0.250000,0.570000,-0.002970
0.270000,0.570000,-0.004469
0.290000,0.570000,-0.006422
0.310000,0.570000,-0.008801
0.330000,0.570000,-0.011480
0.350000,0.570000,-0.014220
0.370000,0.570000,-0.016670
0.390000,0.570000,-0.018403
0.410000,0.570000,-0.018987
0.430000,0.570000,-0.018074
0.450000,0.570000,-0.015497
0.470000,0.570000,-0.011336
0.490000,0.570000,-0.005940
0.510000,0.570000,0.000123
0.530000,0.570000,0.006161
0.550000,0.570000,0.011489
0.570000,0.570000,0.015559
0.590000,0.570000,0.018049
0.610000,0.570000,0.018897
0.630000,0.570000,0.018279
0.650000,0.570000,0.016542
0.670000,0.570000,0.014111
0.690000,0.570000,0.011400
0.710000,0.570000,0.008752
0.730000,0.570000,0.006400
0.750000,0.570000,0.004465
0.770000,0.570000,0.002977
0.790000,0.570000,0.001898
0.810000,0.570000,0.001159
0.830000,0.570000,0.000678
0.850000,0.570000,0.000380
0.870000,0.570000,0.000204
0.890000,0.570000,0.000105
0.910000,0.570000,0.000052
0.930000,0.570000,0.000025
0.950000,0.570000,0.000011
0.970000,0.570000,0.000005
0.990000,0.570000,0.000002
1.010000,0.570000,-0.000002
-0.010000,0.590000,0.000000
0.010000,0.590000,-0.000000
0.030000,0.590000,-0.000002
0.050000,0.590000,-0.000004
0.070000,0.590000,-0.000009
0.090000,0.590000,-0.000020
0.110000,0.590000,-0.000043
0.130000,0.590000,-0.000087
0.150000,0.590000,-0.000169
0.170000,0.590000,-0.000318
0.190000,0.590000,-0.000570
0.210000,0.590000,-0.000980
0.230000,0.590000,-0.001614
0.250000,0.590000,-0.002541
0.270000,0.590000,-0.003824
0.290000,0.590000,-0.005496
0.310000,0.590000,-0.007531
0.330000,0.590000,-0.009824
0.350000,0.590000,-0.012169
0.370000,0.590000,-0.014265
0.390000,0.590000,-0.015749
0.410000,0.590000,-0.016248
0.430000,0.590000,-0.015465
0.450000,0.590000,-0.013258
0.470000,0.590000,-0.009696
0.490000,0.590000,-0.005077
0.510000,0.590000,0.000111
0.530000,0.590000,0.005276
0.550000,0.590000,0.009834
0.570000,0.590000,0.013314
0.590000,0.590000,0.015443
0.610000,0.590000,0.016167
0.630000,0.590000,0.015638
0.650000,0.590000,0.014152
0.670000,0.590000,0.012072
0.690000,0.590000,0.009753
0.710000,0.590000,0.007488
0.730000,0.590000,0.005476
0.750000,0.590000,0.003821
0.770000,0.590000,0.002547
0.790000,0.590000,0.001624
0.810000,0.590000,0.000992
0.830000,0.590000,0.000580
0.850000,0.590000,0.000325
0.870000,0.590000,0.000175
0.890000,0.590000,0.000090
0.910000,0.590000,0.000045
0.930000,0.590000,0.000021
0.950000,0.590000,0.000010
0.970000,0.590000,0.000004
0.990000,0.590000,0.000002
1.010000,0.590000,-0.000002
-0.010000,0.610000,0.000000
0.010000,0.610000,-0.000000
0.030000,0.610000,-0.000001
0.050000,0.610000,-0.000003
0.070000,0.610000,-0.000007
0.090000,0.610000,-0.000016
0.110000,0.610000,-0.000035
0.130000,0.610000,-0.000071
0.150000,0.610000,-0.000139
0.170000,0.610000,-0.000261
0.190000,0.610000,-0.000469
0.210000,0.610000,-0.000807
0.230000,0.610000,-0.001328
0.250000,0.610000,-0.002091
0.270000,0.610000,-0.003147
0.290000,0.610000,-0.004523
0.310000,0.610000,-0.006198
0.330000,0.610000,-0.008084
0.350000,0.610000,-0.010014
0.370000,0.610000,-0.011740
0.390000,0.610000,-0.012960
0.410000,0.610000,-0.013371
0.430000,0.610000,-0.012727
0.450000,0.610000,-0.010910
0.470000,0.610000,-0.007979
0.490000,0.610000,-0.004178
0.510000,0.610000,0.000092
0.530000,0.610000,0.004342
0.550000,0.610000,0.008093
0.570000,0.610000,0.010957
0.590000,0.610000,0.012708
0.610000,0.610000,0.013304
0.630000,0.610000,0.012868
0.650000,0.610000,0.011646
0.670000,0.610000,0.009934
0.690000,0.610000,0.008026
0.710000,0.610000,0.006162
0.730000,0.610000,0.004506
0.750000,0.610000,0.003144
0.770000,0.610000,0.002096
0.790000,0.610000,0.001337
0.810000,0.610000,0.000816
0.830000,0.610000,0.000477
0.850000,0.610000,0.000268
0.870000,0.610000,0.000144
0.890000,0.610000,0.000074
0.910000,0.610000,0.000037
0.930000,0.610000,0.000017
0.950000,0.610000,0.000008
0.970000,0.610000,0.000004
0.990000,0.610000,0.000001
1.010000,0.610000,-0.000001
-0.010000,0.630000,0.000000
0.010000,0.630000,-0.000000
0.030000,0.630000,-0.000001
0.050000,0.630000,-0.000003
0.070000,0.630000,-0.000006
0.090000,0.630000,-0.000013
0.110000,0.630000,-0.000028
0.130000,0.630000,-0.000056
0.150000,0.630000,-0.000110
0.170000,0.630000,-0.000207
0.190000,0.630000,-0.000371
0.210000,0.630000,-0.000639
0.230000,0.630000,-0.001051
0.250000,0.630000,-0.001655
0.270000,0.630000,-0.002491
0.290000,0.630000,-0.003579
0.310000,0.630000,-0.004905
0.330000,0.630000,-0.006398
0.350000,0.630000,-0.007925
0.370000,0.630000,-0.009291
0.390000,0.630000,-0.010257
0.410000,0.630000,-0.010582
0.430000,0.630000,-0.010073
0.450000,0.630000,-0.008636
0.470000,0.630000,-0.006317
0.490000,0.630000,-0.003309
0.510000,0.630000,0.000070
0.530000,0.630000,0.003435
0.550000,0.630000,0.006404
0.570000,0.630000,0.008672
0.590000,0.630000,0.010059
0.610000,0.630000,0.010531
0.630000,0.630000,0.010186
0.650000,0.630000,0.009218
0.670000,0.630000,0.007863
0.690000,0.630000,0.006353
0.710000,0.630000,0.004877
0.730000,0.630000,0.003567
0.750000,0.630000,0.002489
0.770000,0.630000,0.001659
0.790000,0.630000,0.001058
0.810000,0.630000,0.000646
0.830000,0.630000,0.000378
0.850000,0.630000,0.000212
0.870000,0.630000,0.000114
0.890000,0.630000,0.000059
0.910000,0.630000,0.000029
0.930000,0.630000,0.000014
0.950000,0.630000,0.000006
0.970000,0.630000,0.000003
0.990000,0.630000,0.000001
1.010000,0.630000,-0.000001
-0.010000,0.650000,0.000000
0.010000,0.650000,-0.000000
0.030000,0.650000,-0.000001
0.050000,0.650000,-0.000002
0.070000,0.650000,-0.000004
0.090000,0.650000,-0.000010
0.110000,0.650000,-0.000021
0.130000,0.650000,-0.000043
0.150000,0.650000,-0.000084
0.170000,0.650000,-0.000157
0.190000,0.650000,-0.000283
0.210000,0.650000,-0.000486
0.230000,0.650000,-0.000800
0.250000,0.650000,-0.001260
0.270000,0.650000,-0.001896
0.290000,0.650000,-0.002725
0.310000,0.650000,-0.003734
0.330000,0.650000,-0.004870
0.350000,0.650000,-0.006032
0.370000,0.650000,-0.007071
0.390000,0.650000,-0.007807
0.410000,0.650000,-0.008054
0.430000,0.650000,-0.007667
0.450000,0.650000,-0.006575
0.470000,0.650000,-0.004810
0.490000,0.650000,-0.002522
0.510000,0.650000,0.000050
0.530000,0.650000,0.002612
0.550000,0.650000,0.004873
0.570000,0.650000,0.006601
0.590000,0.650000,0.007657
0.610000,0.650000,0.008018
0.630000,0.650000,0.007756
0.650000,0.650000,0.007019
0.670000,0.650000,0.005987
0.690000,0.650000,0.004837
0.710000,0.650000,0.003714
0.730000,0.650000,0.002715
0.750000,0.650000,0.001895
0.770000,0.650000,0.001263
0.790000,0.650000,0.000805
0.810000,0.650000,0.000492
0.830000,0.650000,0.000288
0.850000,0.650000,0.000161
0.870000,0.650000,0.000087
0.890000,0.650000,0.000045
0.910000,0.650000,0.000022
0.930000,0.650000,0.000011
0.950000,0.650000,0.000005
0.970000,0.650000,0.000002
0.990000,0.650000,0.000001
1.010000,0.650000,-0.000001
-0.010000,0.670000,0.000000
0.010000,0.670000,-0.000000
0.030000,0.670000,-0.000001
0.050000,0.670000,-0.000001
0.070000,0.670000,-0.000003
0.090000,0.670000,-0.000007
0.110000,0.670000,-0.000015
0.130000,0.670000,-0.000031
0.150000,0.670000,-0.000062
0.170000,0.670000,-0.000115
0.190000,0.670000,-0.000207
0.210000,0.670000,-0.000356
0.230000,0.670000,-0.000586
0.250000,0.670000,-0.000922
0.270000,0.670000,-0.001388
0.290000,0.670000,-0.001995
0.310000,0.670000,-0.002733
0.330000,0.670000,-0.003565
0.350000,0.670000,-0.004416
0.370000,0.670000,-0.005176
0.390000,0.670000,-0.005715
0.410000,0.670000,-0.005896
