TITLE = "Post Processing Tecplot"
VARIABLES = "X","Y","T"
0.750000,0.010000,0.000000
0.770000,0.010000,0.000000
0.790000,0.010000,0.000000
0.810000,0.010000,0.000000
0.830000,0.010000,0.000000
0.850000,0.010000,0.000000
0.870000,0.010000,0.000000
0.890000,0.010000,0.000000
0.910000,0.010000,0.000000
0.930000,0.010000,0.000000
0.950000,0.010000,0.000000
0.970000,0.010000,0.000000
0.990000,0.010000,0.000000
1.010000,0.010000,-0.000000
-0.010000,0.030000,-0.000000
0.010000,0.030000,0.000000
0.030000,0.030000,0.000000
0.050000,0.030000,-0.000000
0.070000,0.030000,-0.000000
0.090000,0.030000,-0.000000
0.110000,0.030000,-0.000000
0.130000,0.030000,-0.000000
0.150000,0.030000,-0.000000
0.170000,0.030000,-0.000000
0.190000,0.030000,-0.000000
0.210000,0.030000,-0.000000
0.230000,0.030000,-0.000000
0.250000,0.030000,-0.000000
0.270000,0.030000,-0.000000
0.290000,0.030000,-0.000000
0.310000,0.030000,-0.000000
0.330000,0.030000,-0.000000
0.350000,0.030000,-0.000000
0.370000,0.030000,-0.000000
0.390000,0.030000,-0.000000
0.410000,0.030000,-0.000000
0.430000,0.030000,-0.000000
0.450000,0.030000,-0.000000
0.470000,0.030000,-0.000000
0.490000,0.030000,-0.000000
0.510000,0.030000,-0.000000
0.530000,0.030000,-0.000000
0.550000,0.030000,0.000000
0.570000,0.030000,0.000000
0.590000,0.030000,0.000000
0.610000,0.030000,0.000000
0.630000,0.030000,0.000000
0.650000,0.030000,0.000000
0.670000,0.030000,0.000000
0.690000,0.030000,0.000000
0.710000,0.030000,0.000000
0.730000,0.030000,0.000000
0.750000,0.030000,0.000000
0.770000,0.030000,0.000000
0.790000,0.030000,0.000000
0.810000,0.030000,0.000000
0.830000,0.030000,0.000000
0.850000,0.030000,0.000000
0.870000,0.030000,0.000000
0.890000,0.030000,0.000000
0.910000,0.030000,0.000000
0.930000,0.030000,0.000000
0.950000,0.030000,0.000000
0.970000,0.030000,0.000000
0.990000,0.030000,0.000000
1.010000,0.030000,-0.000000
-0.010000,0.050000,-0.000000
0.010000,0.050000,0.000000
0.030000,0.050000,0.000000
0.050000,0.050000,-0.000000
0.070000,0.050000,-0.000000
0.090000,0.050000,-0.000000
0.110000,0.050000,-0.000000
0.130000,0.050000,-0.000000
0.150000,0.050000,-0.000000
0.170000,0.050000,-0.000000
0.190000,0.050000,-0.000000
0.210000,0.050000,-0.000000
0.230000,0.050000,-0.000000
0.250000,0.050000,-0.000000
0.270000,0.050000,-0.000000
0.290000,0.050000,-0.000000
0.310000,0.050000,-0.000000
0.330000,0.050000,-0.000000
0.350000,0.050000,-0.000001
0.370000,0.050000,-0.000001
0.390000,0.050000,-0.000001
0.410000,0.050000,-0.000001
0.430000,0.050000,-0.000001
0.450000,0.050000,-0.000001
0.470000,0.050000,-0.000001
0.490000,0.050000,-0.000001
0.510000,0.050000,-0.000001
0.530000,0.050000,-0.000000
0.550000,0.050000,0.000000
0.570000,0.050000,0.000000
0.590000,0.050000,0.000001
0.610000,0.050000,0.000001
0.630000,0.050000,0.000001
0.650000,0.050000,0.000001
0.670000,0.050000,0.000001
0.690000,0.050000,0.000001
0.710000,0.050000,0.000001
0.730000,0.050000,0.000001
0.750000,0.050000,0.000001
0.770000,0.050000,0.000000
0.790000,0.050000,0.000000
0.810000,0.050000,0.000000
0.830000,0.050000,0.000000
0.850000,0.050000,0.000000
0.870000,0.050000,0.000000
0.890000,0.050000,0.000000
0.910000,0.050000,0.000000
0.930000,0.050000,0.000000
0.950000,0.050000,0.000000
0.970000,0.050000,0.000000
0.990000,0.050000,0.000000
1.010000,0.050000,-0.000000
-0.010000,0.070000,-0.000000
0.010000,0.070000,0.000000
0.030000,0.070000,0.000000
0.050000,0.070000,-0.000000
0.070000,0.070000,-0.000000
0.090000,0.070000,-0.000000
0.110000,0.070000,-0.000000
0.130000,0.070000,-0.000000
0.150000,0.070000,-0.000000
0.170000,0.070000,-0.000000
0.190000,0.070000,-0.000000
0.210000,0.070000,-0.000000
0.230000,0.070000,-0.000000
0.250000,0.070000,-0.000000
0.270000,0.070000,-0.000000
0.290000,0.070000,-0.000000
0.310000,0.070000,-0.000001
0.330000,0.070000,-0.000001
0.350000,0.070000,-0.000001
0.370000,0.070000,-0.000002
0.390000,0.070000,-0.000002
0.410000,0.070000,-0.000003
0.430000,0.070000,-0.000003
0.450000,0.070000,-0.000003
0.470000,0.070000,-0.000003
0.490000,0.070000,-0.000002
0.510000,0.070000,-0.000002
0.530000,0.070000,-0.000001
0.550000,0.070000,0.000000
0.570000,0.070000,0.000001
0.590000,0.070000,0.000002
0.610000,0.070000,0.000002
0.630000,0.070000,0.000003
0.650000,0.070000,0.000003
0.670000,0.070000,0.000003
0.690000,0.070000,0.000002
0.710000,0.070000,0.000002
0.730000,0.070000,0.000002
0.750000,0.070000,0.000001
0.770000,0.070000,0.000001
0.790000,0.070000,0.000001
0.810000,0.070000,0.000000
0.830000,0.070000,0.000000
0.850000,0.070000,0.000000
0.870000,0.070000,0.000000
0.890000,0.070000,0.000000
0.910000,0.070000,0.000000
0.930000,0.070000,0.000000
0.950000,0.070000,0.000000
0.970000,0.070000,0.000000
0.990000,0.070000,0.000000
1.010000,0.070000,-0.000000
-0.010000,0.090000,-0.000000
0.010000,0.090000,0.000000
0.030000,0.090000,0.000000
0.050000,0.090000,-0.000000
0.070000,0.090000,-0.000000
0.090000,0.090000,-0.000000
0.110000,0.090000,-0.000000
0.130000,0.090000,-0.000000
0.150000,0.090000,-0.000000
0.170000,0.090000,-0.000000
0.190000,0.090000,-0.000000
0.210000,0.090000,-0.000000
0.230000,0.090000,-0.000000
0.250000,0.090000,-0.000000
0.270000,0.090000,-0.000001
0.290000,0.090000,-0.000001
0.310000,0.090000,-0.000001
0.330000,0.090000,-0.000002
0.350000,0.090000,-0.000003
0.370000,0.090000,-0.000004
0.390000,0.090000,-0.000005
0.410000,0.090000,-0.000006
0.430000,0.090000,-0.000006
0.450000,0.090000,-0.000007
0.470000,0.090000,-0.000006
0.490000,0.090000,-0.000005
0.510000,0.090000,-0.000004
0.530000,0.090000,-0.000002
0.550000,0.090000,0.000000
0.570000,0.090000,0.000002
0.590000,0.090000,0.000004
0.610000,0.090000,0.000005
0.630000,0.090000,0.000006
0.650000,0.090000,0.000006
0.670000,0.090000,0.000006
0.690000,0.090000,0.000006
0.710000,0.090000,0.000005
0.730000,0.090000,0.000004
0.750000,0.090000,0.000003
0.770000,0.090000,0.000002
0.790000,0.090000,0.000001
0.810000,0.090000,0.000001
0.830000,0.090000,0.000001
0.850000,0.090000,0.000000
0.870000,0.090000,0.000000
0.890000,0.090000,0.000000
0.910000,0.090000,0.000000
0.930000,0.090000,0.000000
0.950000,0.090000,0.000000
0.970000,0.090000,0.000000
0.990000,0.090000,0.000000
1.010000,0.090000,-0.000000
-0.010000,0.110000,-0.000000
0.010000,0.110000,0.000000
0.030000,0.110000,0.000000
0.050000,0.110000,-0.000000
0.070000,0.110000,-0.000000
0.090000,0.110000,-0.000000
0.110000,0.110000,-0.000000
0.130000,0.110000,-0.000000
0.150000,0.110000,-0.000000
0.170000,0.110000,-0.000000
0.190000,0.110000,-0.000000
0.210000,0.110000,-0.000000
0.230000,0.110000,-0.000000
0.250000,0.110000,-0.000001
0.270000,0.110000,-0.000001
0.290000,0.110000,-0.000002
0.310000,0.110000,-0.000003
0.330000,0.110000,-0.000005
0.350000,0.110000,-0.000006
0.370000,0.110000,-0.000009
0.390000,0.110000,-0.000011
0.410000,0.110000,-0.000013
0.430000,0.110000,-0.000014
0.450000,0.110000,-0.000014
0.470000,0.110000,-0.000014
0.490000,0.110000,-0.000012
0.510000,0.110000,-0.000008
0.530000,0.110000,-0.000004
0.550000,0.110000,0.000000
0.570000,0.110000,0.000005
0.590000,0.110000,0.000009
0.610000,0.110000,0.000012
0.630000,0.110000,0.000014
0.650000,0.110000,0.000014
0.670000,0.110000,0.000014
0.690000,0.110000,0.000012
0.710000,0.110000,0.000010
0.730000,0.110000,0.000008
0.750000,0.110000,0.000006
0.770000,0.110000,0.000005
0.790000,0.110000,0.000003
0.810000,0.110000,0.000002
0.830000,0.110000,0.000001
0.850000,0.110000,0.000001
0.870000,0.110000,0.000000
0.890000,0.110000,0.000000
0.910000,0.110000,0.000000
0.930000,0.110000,0.000000
0.950000,0.110000,0.000000
0.970000,0.110000,0.000000
0.990000,0.110000,0.000000
1.010000,0.110000,-0.000000
-0.010000,0.130000,-0.000000
0.010000,0.130000,0.000000
0.030000,0.130000,0.000000
0.050000,0.130000,-0.000000
0.070000,0.130000,-0.000000
0.090000,0.130000,-0.000000
0.110000,0.130000,-0.000000
0.130000,0.130000,-0.000000
0.150000,0.130000,-0.000000
0.170000,0.130000,-0.000000
0.190000,0.130000,-0.000000
0.210000,0.130000,-0.000001
0.230000,0.130000,-0.000001
0.250000,0.130000,-0.000002
0.270000,0.130000,-0.000003
0.290000,0.130000,-0.000004
0.310000,0.130000,-0.000007
0.330000,0.130000,-0.000010
0.350000,0.130000,-0.000014
0.370000,0.130000,-0.000018
0.390000,0.130000,-0.000022
0.410000,0.130000,-0.000026
0.430000,0.130000,-0.000029
0.450000,0.130000,-0.000030
0.470000,0.130000,-0.000029
0.490000,0.130000,-0.000025
0.510000,0.130000,-0.000018
0.530000,0.130000,-0.000009
0.550000,0.130000,0.000000
0.570000,0.130000,0.000010
0.590000,0.130000,0.000019
0.610000,0.130000,0.000025
0.630000,0.130000,0.000029
0.650000,0.130000,0.000030
0.670000,0.130000,0.000029
0.690000,0.130000,0.000026
0.710000,0.130000,0.000022
0.730000,0.130000,0.000018
0.750000,0.130000,0.000013
0.770000,0.130000,0.000010
0.790000,0.130000,0.000007
0.810000,0.130000,0.000005
0.830000,0.130000,0.000003
0.850000,0.130000,0.000002
0.870000,0.130000,0.000001
0.890000,0.130000,0.000001
0.910000,0.130000,0.000000
0.930000,0.130000,0.000000
0.950000,0.130000,0.000000
0.970000,0.130000,0.000000
0.990000,0.130000,0.000000
1.010000,0.130000,-0.000000
-0.010000,0.150000,-0.000000
0.010000,0.150000,0.000000
0.030000,0.150000,0.000000
0.050000,0.150000,-0.000000
0.070000,0.150000,-0.000000
0.090000,0.150000,-0.000000
0.110000,0.150000,-0.000000
0.130000,0.150000,-0.000000
0.150000,0.150000,-0.000000
0.170000,0.150000,-0.000000
0.190000,0.150000,-0.000001
0.210000,0.150000,-0.000001
0.230000,0.150000,-0.000002
0.250000,0.150000,-0.000003
0.270000,0.150000,-0.000006
0.290000,0.150000,-0.000009
0.310000,0.150000,-0.000014
0.330000,0.150000,-0.000020
0.350000,0.150000,-0.000028
0.370000,0.150000,-0.000036
0.390000,0.150000,-0.000045
0.410000,0.150000,-0.000053
0.430000,0.150000,-0.000059
0.450000,0.150000,-0.000061
0.470000,0.150000,-0.000058
0.490000,0.150000,-0.000050
0.510000,0.150000,-0.000036
0.530000,0.150000,-0.000019
0.550000,0.150000,0.000001
0.570000,0.150000,0.000020
0.590000,0.150000,0.000037
0.610000,0.150000,0.000050
0.630000,0.150000,0.000058
0.650000,0.150000,0.000060
0.670000,0.150000,0.000058
0.690000,0.150000,0.000052
0.710000,0.150000,0.000044
0.730000,0.150000,0.000036
0.750000,0.150000,0.000027
0.770000,0.150000,0.000020
0.790000,0.150000,0.000014
0.810000,0.150000,0.000009
0.830000,0.150000,0.000006
0.850000,0.150000,0.000004
0.870000,0.150000,0.000002
0.890000,0.150000,0.000001
0.910000,0.150000,0.000001
0.930000,0.150000,0.000000
0.950000,0.150000,0.000000
0.970000,0.150000,0.000000
0.990000,0.150000,0.000000
1.010000,0.150000,-0.000000
-0.010000,0.170000,-0.000000
0.010000,0.170000,0.000000
0.030000,0.170000,0.000000
0.050000,0.170000,-0.000000
0.070000,0.170000,-0.000000
0.090000,0.170000,-0.000000
0.110000,0.170000,-0.000000
0.130000,0.170000,-0.000000
0.150000,0.170000,-0.000000
0.170000,0.170000,-0.000001
0.190000,0.170000,-0.000001
0.210000,0.170000,-0.000002
0.230000,0.170000,-0.000004
0.250000,0.170000,-0.000006
0.270000,0.170000,-0.000011
0.290000,0.170000,-0.000017
0.310000,0.170000,-0.000027
0.330000,0.170000,-0.000039
0.350000,0.170000,-0.000054
0.370000,0.170000,-0.000071
0.390000,0.170000,-0.000088
0.410000,0.170000,-0.000104
0.430000,0.170000,-0.000115
0.450000,0.170000,-0.000119
0.470000,0.170000,-0.000113
0.490000,0.170000,-0.000097
0.510000,0.170000,-0.000070
0.530000,0.170000,-0.000036
0.550000,0.170000,0.000002
0.570000,0.170000,0.000040
0.590000,0.170000,0.000073
0.610000,0.170000,0.000098
0.630000,0.170000,0.000113
0.650000,0.170000,0.000117
0.670000,0.170000,0.000113
0.690000,0.170000,0.000102
0.710000,0.170000,0.000086
0.730000,0.170000,0.000069
0.750000,0.170000,0.000053
0.770000,0.170000,0.000039
0.790000,0.170000,0.000027
0.810000,0.170000,0.000018
0.830000,0.170000,0.000011
0.850000,0.170000,0.000007
0.870000,0.170000,0.000004
0.890000,0.170000,0.000002
0.910000,0.170000,0.000001
0.930000,0.170000,0.000001
0.950000,0.170000,0.000000
0.970000,0.170000,0.000000
0.990000,0.170000,0.000000
1.010000,0.170000,-0.000000
-0.010000,0.190000,-0.000000
0.010000,0.190000,0.000000
0.030000,0.190000,0.000000
0.050000,0.190000,-0.000000
0.070000,0.190000,-0.000000
0.090000,0.190000,-0.000000
0.110000,0.190000,-0.000000
0.130000,0.190000,-0.000000
0.150000,0.190000,-0.000000
0.170000,0.190000,-0.000001
0.190000,0.190000,-0.000002
0.210000,0.190000,-0.000004
0.230000,0.190000,-0.000007
0.250000,0.190000,-0.000012
0.270000,0.190000,-0.000020
0.290000,0.190000,-0.000033
0.310000,0.190000,-0.000050
0.330000,0.190000,-0.000073
0.350000,0.190000,-0.000101
0.370000,0.190000,-0.000133
0.390000,0.190000,-0.000165
0.410000,0.190000,-0.000195
0.430000,0.190000,-0.000215
0.450000,0.190000,-0.000223
0.470000,0.190000,-0.000212
0.490000,0.190000,-0.000181
0.510000,0.190000,-0.000132
0.530000,0.190000,-0.000068
0.550000,0.190000,0.000003
0.570000,0.190000,0.000074
0.590000,0.190000,0.000136
0.610000,0.190000,0.000183
0.630000,0.190000,0.000211
0.650000,0.190000,0.000220
0.670000,0.190000,0.000211
0.690000,0.190000,0.000190
0.710000,0.190000,0.000161
0.730000,0.190000,0.000130
0.750000,0.190000,0.000099
0.770000,0.190000,0.000072
0.790000,0.190000,0.000050
0.810000,0.190000,0.000033
0.830000,0.190000,0.000021
0.850000,0.190000,0.000013
0.870000,0.190000,0.000008
0.890000,0.190000,0.000004
0.910000,0.190000,0.000002
0.930000,0.190000,0.000001
0.950000,0.190000,0.000001
0.970000,0.190000,0.000000
0.990000,0.190000,0.000000
1.010000,0.190000,-0.000000
-0.010000,0.210000,-0.000000
0.010000,0.210000,0.000000
0.030000,0.210000,0.000000
0.050000,0.210000,-0.000000
0.070000,0.210000,-0.000000
0.090000,0.210000,-0.000000
0.110000,0.210000,-0.000000
0.130000,0.210000,-0.000000
0.150000,0.210000,-0.000001
0.170000,0.210000,-0.000002
0.190000,0.210000,-0.000003
0.210000,0.210000,-0.000007
0.230000,0.210000,-0.000012
0.250000,0.210000,-0.000022
0.270000,0.210000,-0.000037
0.290000,0.210000,-0.000059
0.310000,0.210000,-0.000090
0.330000,0.210000,-0.000131
0.350000,0.210000,-0.000181
0.370000,0.210000,-0.000239
0.390000,0.210000,-0.000297
0.410000,0.210000,-0.000350
0.430000,0.210000,-0.000388
0.450000,0.210000,-0.000401
0.470000,0.210000,-0.000381
0.490000,0.210000,-0.000326
0.510000,0.210000,-0.000238
0.530000,0.210000,-0.000123
0.550000,0.210000,0.000006
0.570000,0.210000,0.000134
0.590000,0.210000,0.000245
0.610000,0.210000,0.000330
0.630000,0.210000,0.000380
0.650000,0.210000,0.000396
0.670000,0.210000,0.000381
0.690000,0.210000,0.000343
0.710000,0.210000,0.000291
0.730000,0.210000,0.000234
0.750000,0.210000,0.000178
0.770000,0.210000,0.000130
0.790000,0.210000,0.000090
0.810000,0.210000,0.000060
0.830000,0.210000,0.000038
0.850000,0.210000,0.000023
0.870000,0.210000,0.000014
0.890000,0.210000,0.000008
0.910000,0.210000,0.000004
0.930000,0.210000,0.000002
0.950000,0.210000,0.000001
0.970000,0.210000,0.000000
0.990000,0.210000,0.000000
1.010000,0.210000,-0.000000
-0.010000,0.230000,-0.000000
0.010000,0.230000,0.000000
0.030000,0.230000,0.000000
0.050000,0.230000,-0.000000
0.070000,0.230000,-0.000000
0.090000,0.230000,-0.000000
0.110000,0.230000,-0.000000
0.130000,0.230000,-0.000001
0.150000,0.230000,-0.000001
0.170000,0.230000,-0.000003
0.190000,0.230000,-0.000006
0.210000,0.230000,-0.000012
0.230000,0.230000,-0.000021
0.250000,0.230000,-0.000038
0.270000,0.230000,-0.000063
0.290000,0.230000,-0.000102
0.310000,0.230000,-0.000156
0.330000,0.230000,-0.000227
0.350000,0.230000,-0.000314
0.370000,0.230000,-0.000413
0.390000,0.230000,-0.000515
0.410000,0.230000,-0.000606
0.430000,0.230000,-0.000671
0.450000,0.230000,-0.000693
0.470000,0.230000,-0.000660
0.490000,0.230000,-0.000565
0.510000,0.230000,-0.000412
0.530000,0.230000,-0.000213
0.550000,0.230000,0.000010
0.570000,0.230000,0.000231
0.590000,0.230000,0.000424
0.610000,0.230000,0.000571
0.630000,0.230000,0.000658
0.650000,0.230000,0.000685
0.670000,0.230000,0.000659
0.690000,0.230000,0.000593
0.710000,0.230000,0.000503
0.730000,0.230000,0.000405
0.750000,0.230000,0.000309
0.770000,0.230000,0.000225
0.790000,0.230000,0.000156
0.810000,0.230000,0.000104
0.830000,0.230000,0.000066
0.850000,0.230000,0.000040
0.870000,0.230000,0.000024
0.890000,0.230000,0.000013
0.910000,0.230000,0.000007
0.930000,0.230000,0.000004
0.950000,0.230000,0.000002
0.970000,0.230000,0.000001
0.990000,0.230000,0.000001
1.010000,0.230000,-0.000001
-0.010000,0.250000,-0.000000
0.010000,0.250000,0.000000
0.030000,0.250000,0.000000
0.050000,0.250000,-0.000000
0.070000,0.250000,-0.000000
0.090000,0.250000,-0.000000
0.110000,0.250000,-0.000000
0.130000,0.250000,-0.000001
0.150000,0.250000,-0.000002
0.170000,0.250000,-0.000005
0.190000,0.250000,-0.000010
0.210000,0.250000,-0.000019
0.230000,0.250000,-0.000036
0.250000,0.250000,-0.000063
0.270000,0.250000,-0.000106
0.290000,0.250000,-0.000169
0.310000,0.250000,-0.000259
0.330000,0.250000,-0.000377
0.350000,0.250000,-0.000522
0.370000,0.250000,-0.000687
0.390000,0.250000,-0.000856
0.410000,0.250000,-0.001008
0.430000,0.250000,-0.001116
0.450000,0.250000,-0.001153
0.470000,0.250000,-0.001098
0.490000,0.250000,-0.000941
0.510000,0.250000,-0.000686
0.530000,0.250000,-0.000356
0.550000,0.250000,0.000015
0.570000,0.250000,0.000382
0.590000,0.250000,0.000705
0.610000,0.250000,0.000949
0.630000,0.250000,0.001096
0.650000,0.250000,0.001141
0.670000,0.250000,0.001098
0.690000,0.250000,0.000988
0.710000,0.250000,0.000839
0.730000,0.250000,0.000674
0.750000,0.250000,0.000515
0.770000,0.250000,0.000375
0.790000,0.250000,0.000260
0.810000,0.250000,0.000173
0.830000,0.250000,0.000110
0.850000,0.250000,0.000067
0.870000,0.250000,0.000039
0.890000,0.250000,0.000022
0.910000,0.250000,0.000012
0.930000,0.250000,0.000006
0.950000,0.250000,0.000003
0.970000,0.250000,0.000001
0.990000,0.250000,0.000001
1.010000,0.250000,-0.000001
-0.010000,0.270000,-0.000000
0.010000,0.270000,0.000000
0.030000,0.270000,0.000000
0.050000,0.270000,-0.000000
0.070000,0.270000,-0.000000
0.090000,0.270000,-0.000000
0.110000,0.270000,-0.000001
0.130000,0.270000,-0.000002
0.150000,0.270000,-0.000004
0.170000,0.270000,-0.000008
0.190000,0.270000,-0.000016
0.210000,0.270000,-0.000031
0.230000,0.270000,-0.000057
0.250000,0.270000,-0.000100
0.270000,0.270000,-0.000169
0.290000,0.270000,-0.000271
0.310000,0.270000,-0.000415
0.330000,0.270000,-0.000604
0.350000,0.270000,-0.000836
0.370000,0.270000,-0.001099
0.390000,0.270000,-0.001370
0.410000,0.270000,-0.001613
0.430000,0.270000,-0.001785
0.450000,0.270000,-0.001845
0.470000,0.270000,-0.001758
0.490000,0.270000,-0.001506
0.510000,0.270000,-0.001100
0.530000,0.270000,-0.000572
0.550000,0.270000,0.000020
0.570000,0.270000,0.000609
0.590000,0.270000,0.001127
0.610000,0.270000,0.001519
0.630000,0.270000,0.001754
0.650000,0.270000,0.001828
0.670000,0.270000,0.001760
0.690000,0.270000,0.001584
0.710000,0.270000,0.001344
0.730000,0.270000,0.001079
0.750000,0.270000,0.000824
0.770000,0.270000,0.000600
0.790000,0.270000,0.000417
0.810000,0.270000,0.000277
0.830000,0.270000,0.000176
0.850000,0.270000,0.000107
0.870000,0.270000,0.000063
0.890000,0.270000,0.000035
0.910000,0.270000,0.000019
0.930000,0.270000,0.000010
0.950000,0.270000,0.000005
0.970000,0.270000,0.000002
0.990000,0.270000,0.000002
1.010000,0.270000,-0.000002
-0.010000,0.290000,-0.000000
0.010000,0.290000,0.000000
0.030000,0.290000,0.000000
0.050000,0.290000,-0.000000
0.070000,0.290000,-0.000000
0.090000,0.290000,-0.000000
0.110000,0.290000,-0.000001
0.130000,0.290000,-0.000003
0.150000,0.290000,-0.000006
0.170000,0.290000,-0.000012
0.190000,0.290000,-0.000024
0.210000,0.290000,-0.000047
0.230000,0.290000,-0.000088
0.250000,0.290000,-0.000155
0.270000,0.290000,-0.000260
0.290000,0.290000,-0.000417
0.310000,0.290000,-0.000638
0.330000,0.290000,-0.000929
0.350000,0.290000,-0.001286
0.370000,0.290000,-0.001691
0.390000,0.290000,-0.002107
0.410000,0.290000,-0.002480
0.430000,0.290000,-0.002746
0.450000,0.290000,-0.002838
0.470000,0.290000,-0.002704
0.490000,0.290000,-0.002320
0.510000,0.290000,-0.001696
0.530000,0.290000,-0.000886
0.550000,0.290000,0.000025
0.570000,0.290000,0.000932
0.590000,0.290000,0.001730
0.610000,0.290000,0.002336
0.630000,0.290000,0.002701
0.650000,0.290000,0.002816
0.670000,0.290000,0.002711
0.690000,0.290000,0.002441
0.710000,0.290000,0.002070
0.730000,0.290000,0.001663
0.750000,0.290000,0.001270
0.770000,0.290000,0.000924
0.790000,0.290000,0.000642
0.810000,0.290000,0.000427
0.830000,0.290000,0.000271
0.850000,0.290000,0.000165
0.870000,0.290000,0.000097
0.890000,0.290000,0.000054
0.910000,0.290000,0.000029
0.930000,0.290000,0.000015
0.950000,0.290000,0.000008
0.970000,0.290000,0.000003
0.990000,0.290000,0.000002
1.010000,0.290000,-0.000002
-0.010000,0.310000,-0.000000
0.010000,0.310000,0.000000
0.030000,0.310000,0.000000
0.050000,0.310000,-0.000000
0.070000,0.310000,-0.000000
0.090000,0.310000,-0.000001
0.110000,0.310000,-0.000002
0.130000,0.310000,-0.000004
0.150000,0.310000,-0.000008
0.170000,0.310000,-0.000018
0.190000,0.310000,-0.000036
0.210000,0.310000,-0.000070
0.230000,0.310000,-0.000130
0.250000,0.310000,-0.000229
0.270000,0.310000,-0.000385
0.290000,0.310000,-0.000618
0.310000,0.310000,-0.000944
0.330000,0.310000,-0.001374
0.350000,0.310000,-0.001902
0.370000,0.310000,-0.002501
0.390000,0.310000,-0.003115
0.410000,0.310000,-0.003667
0.430000,0.310000,-0.004060
0.450000,0.310000,-0.004197
0.470000,0.310000,-0.004001
0.490000,0.310000,-0.003435
0.510000,0.310000,-0.002516
0.530000,0.310000,-0.001320
0.550000,0.310000,0.000026
0.570000,0.310000,0.001369
0.590000,0.310000,0.002554
0.610000,0.310000,0.003455
0.630000,0.310000,0.003998
0.650000,0.310000,0.004172
0.670000,0.310000,0.004018
0.690000,0.310000,0.003618
0.710000,0.310000,0.003069
0.730000,0.310000,0.002465
0.750000,0.310000,0.001882
0.770000,0.310000,0.001369
0.790000,0.310000,0.000951
0.810000,0.310000,0.000632
0.830000,0.310000,0.000402
0.850000,0.310000,0.000245
0.870000,0.310000,0.000143
0.890000,0.310000,0.000080
0.910000,0.310000,0.000043
0.930000,0.310000,0.000022
0.950000,0.310000,0.000011
0.970000,0.310000,0.000005
0.990000,0.310000,0.000004
1.010000,0.310000,-0.000004
-0.010000,0.330000,-0.000000
0.010000,0.330000,0.000000
0.030000,0.330000,0.000000
0.050000,0.330000,-0.000000
0.070000,0.330000,-0.000000
0.090000,0.330000,-0.000001
0.110000,0.330000,-0.000002
